A0023_01.mp4, -1, -1, 43.9215071773589
A0023_02.mp4, -1, -1, 20.9252499597283
A0023_03.mp4, -1, -1, 50.6964432575035
A0023_04.mp4, -1, -1, 43.4010678548033
A0023_05.mp4, -1, -1, 34.586479070748
A0023_07.mp4, -1, -1, 50.6994629072778
A0023_08.mp4, -1, -1, 54.5445488878247
A0066_01.mp4, -1, -1, 35.0016438471273
A0066_02.mp4, -1, -1, 34.581550463418
A0066_03.mp4, -1, -1, 41.5927480946992
A0066_04.mp4, -1, -1, 43.198251734469
A0066_05.mp4, -1, -1, 49.4688710070714
A0066_06.mp4, -1, -1, 56.4219976521137
A0066_07.mp4, -1, -1, 62.2141152640673
A0066_08.mp4, -1, -1, 68.9890675390019
A0017_01.mp4, -1, -1, 31.0507868297542
A0017_02.mp4, -1, -1, 27.6732190542179
A0017_03.mp4, -1, -1, 36.6830524039246
A0017_04.mp4, -1, -1, 37.9956880470497
A0017_05.mp4, -1, -1, 30.0050319880484
A0017_06.mp4, -1, -1, 38.668770599057
A0017_07.mp4, -1, -1, 56.7379582125519
A0017_08.mp4, -1, -1, 52.0328264534298
A0076_01.mp4, -1, -1, 30.9734281283676
A0076_02.mp4, -1, -1, 35.8776846921514
A0076_03.mp4, -1, -1, 42.4066906537413
A0076_04.mp4, -1, -1, 37.8344651472548
A0076_05.mp4, -1, -1, 34.4719163173238
A0076_06.mp4, -1, -1, 48.1128309765657
A0076_07.mp4, -1, -1, 35.0636186159121
A0076_08.mp4, -1, -1, 42.0648897553293
A0071_02.mp4, -1, -1, 27.5875295167886
A0071_03.mp4, -1, -1, 43.2171765400559
A0071_04.mp4, -1, -1, 21.4933073501646
A0071_05.mp4, -1, -1, 21.2593730871774
A0071_06.mp4, -1, -1, 34.802859074258
A0071_07.mp4, -1, -1, 36.9958143511859
A0071_08.mp4, -1, -1, 40.6490678671332
A0077_02.mp4, -1, -1, 38.7106576293273
A0077_03.mp4, -1, -1, 41.8264386854869
A0077_04.mp4, -1, -1, 35.2856280465241
A0077_05.mp4, -1, -1, 29.3463138611464
A0077_06.mp4, -1, -1, 32.5231262814514
A0077_07.mp4, -1, -1, 40.851019416286
A0077_08.mp4, -1, -1, 47.4999465128121
A0037_01.mp4, -1, -1, 59.0062022367937
A0037_02.mp4, -1, -1, 28.2789566925913
A0037_03.mp4, -1, -1, 62.157091070244
A0037_04.mp4, -1, -1, 64.9692932434299
A0037_05.mp4, -1, -1, 54.0027802803283
A0037_06.mp4, -1, -1, 57.4410669965408
A0037_07.mp4, -1, -1, 69.2121404320007
A0037_08.mp4, -1, -1, 61.1873407047096
A0038_01.mp4, -1, -1, 70.7983029928863
A0038_02.mp4, -1, -1, 44.5947033236247
A0038_03.mp4, -1, -1, 67.2213214932968
A0038_04.mp4, -1, -1, 70.6150568897305
A0038_05.mp4, -1, -1, 53.8118617420941
A0038_06.mp4, -1, -1, 71.9813565823752
A0038_07.mp4, -1, -1, 66.3406365528932
A0038_08.mp4, -1, -1, 62.588057206009
A0016_03.mp4, -1, -1, 38.4850024785172
A0016_04.mp4, -1, -1, 34.5666842246612
A0016_05.mp4, -1, -1, 33.9242378654696
A0016_06.mp4, -1, -1, 39.1782605994675
A0016_07.mp4, -1, -1, 50.7880003671226
